EventCount;s1;sd;dt;s2d;s3d;s4d;s5d;s6d;s7d;s8d;s9d;s10d;s2;s3;s4;s5;s6;s7;s8;s9;s10;s234;s567;s8910;s99
622;1;8;17;0;0;0;0;0;0;15.31057170262049;0;0;98.84873196103482;12.101706967387527;1.0387719220693017;99.19775734215793;15.960756660660069;1.0407105181727667;86.85304319346815;11.960756660660069;1.0407105181727667;606.8265832653232;800.5136298237766;525.2391568920134;606.4220069382706
623;2;8;17;0;0;0;0;0;0;15.59154959567816;0;0;98.80025100810083;11.905945863871086;0.814436198372705;99.35548208725938;16.001676908076686;0.823272569878767;86.99451561407552;11.905945863871086;0.814436198372705;807.2766551189418;1080.8224491816597;710.8144044377516;1080.4805085358478
624;2;8;17;0;0;0;0;0;0;15.8531851446018;0;0;98.9995438594621;11.920053369955989;0.758768382017462;99.26421081128007;15.882550471083428;0.770255601921392;87.26220348137775;11.920053369955989;0.758768382017462;856.3650028642405;1131.5550289190778;754.834762070748;1131.312901935562
625;1;8;17;0;0;0;0;0;0;16.09457329709079;0;0;99.15633230607864;11.842118232574693;0.9284645740369144;99.48154693619381;15.978375082255459;0.92488780273876;87.52883358473922;11.978375082255459;0.92488780273876;703.4336590294668;956.7906879513038;631.0893444121115;703.3159639206552
626;1;8;17;0;0;0;0;0;0;16.31487904084035;0;0;99.54433686845374;11.937866405678557;1.152442886880378;99.52297162353524;16.047603286951688;1.160065031224397;87.68041114395542;12.04760328695169;1.160065031224397;482.77362582403555;637.6920035415228;421.7748623918402;482.7887326569989
627;1;8;17;0;0;0;0;0;0;16.51334029202421;0;0;100.06727815798293;12.10998966891919;1.236265912552414;99.41136393009779;16.092314999219727;1.248079208180035;87.66803407610989;12.092314999219727;1.248079208180035;397.86952470819;507.35489310095653;336.2079784467392;398.0085564542879
628;2;8;17;0;0;0;0;0;0;16.68927053150282;0;0;100.44022925988625;12.081845821583672;1.108010505210833;99.06339023640511;16.210682032444957;1.102867147819841;87.53058613127038;12.081845821583672;1.108010505210833;541.7596254547462;724.3168785980473;472.126934672882;724.5555617660642
629;2;8;17;0;0;0;0;0;0;16.84206117963692;0;0;100.78765947801068;11.99629647008068;0.868637441866757;98.85674725222009;16.117842803996552;0.874892801777864;87.3784726827542;11.99629647008068;0.868637441866757;780.9044690062512;1021.4682538020681;677.0098657543516;1021.7712741477455
630;1;8;17;0;0;0;0;0;0;16.97118370149249;0;0;101.06188072659644;11.833083458893206;0.761941436819914;98.85973945960598;15.830576140785364;0.750038508660909;87.34533131035221;11.830576140785364;0.750038508660909;865.2111891235411;1145.0568522123926;756.0603429672143;865.5382659676773
631;1;8;17;0;0;0;0;0;0;17.07619143515395;0;0;101.11402830312355;11.476905395211226;0.867860016986422;98.99035548889337;15.595742309616673;0.861253017835743;87.52845120647034;11.595742309616673;0.861253017835743;750.2022395477376;1005.7844863362999;661.2319002770718;750.514832474687
632;1;8;17;0;0;0;0;0;0;17.1567211368217;0;0;101.16746115458793;11.186463051466431;1.0952674881408608;99.36519450814797;15.31738608732531;1.100030862547904;87.94355507655881;11.31738608732531;1.100030862547904;518.1048553102104;690.3382592435569;451.43283727253635;518.3723132363986
633;1;8;17;0;0;0;0;0;0;17.21249423734844;0;0;101.23713178894091;11.008708211172834;1.235086470047123;99.90727550650062;15.031347333099005;1.246840793549479;88.51352262517484;11.031347333099005;1.246840793549479;367.15702392170397;478.0324133797077;310.8139503879992;367.3610970693322
634;1;8;17;0;0;0;0;0;0;17.24331780586854;0;0;101.23974451852327;10.883986661526189;1.158768035548863;100.47450358777296;14.777527565226386;1.166706437326306;89.09616249070723;10.777527565226386;1.166706437326306;441.2732627712716;583.7829395911826;377.5477555219648;441.4102025740259
635;2;8;17;0;0;0;0;0;0;17.24908521718631;0;0;100.94463492357625;10.592913762802432;0.9333029514314524;100.92715957562687;14.73059307515144;0.936479001363288;89.5394631073042;10.592913762802432;0.9333029514314524;636.4278953104084;881.0697379469241;564.5214537231092;881.1496529423507
636;2;8;17;0;0;0;0;0;0;17.229776520615;0;0;100.724686415305;10.505069995043069;0.761220424401322;100.95949764500534;14.547387798608291;0.772590880382212;89.74101087336516;10.505069995043069;0.761220424401322;766.0731801200735;1051.7407386476002;682.5355732902284;1051.784375571655
637;1;8;17;0;0;0;0;0;0;17.1854585089904;0;0;100.41259979464573;10.435319904999698;0.817781655226843;101.09375364073296;14.527270403657582;0.808670737988185;89.68648289522815;10.527270403657582;0.808670737988185;716.5547960555987;1014.0216750957579;651.9010300406177;716.5883838067797
638;1;8;17;0;0;0;0;0;0;17.11628448762034;0;0;100.16913286924182;10.514471525149911;1.0305031359129633;100.89292170823244;14.656151461616293;1.0320282927086115;89.4510639520426;10.656151461616293;1.0320282927086115;541.7659682641679;758.6908159352539;489.0689361690163;541.8151133057447
639;1;8;17;0;0;0;0;0;0;17.02249374396953;0;0;100.10051482335388;10.81115758659693;1.215180174113124;100.65222810913808;14.872307080675116;1.22593918281878;89.16347498112283;10.872307080675116;1.22593918281878;376.78829451741257;506.05578777968606;327.721817849554;376.8720861452897
640;3;8;17;0;0;0;0;0;0;16.90441071991395;0;0;100.06452166182737;11.143719195685899;1.212122630217288;100.49604829550732;15.143719195685899;1.212122630217288;97.4502912557837;11.219320706846046;1.202021552587894;391.43331400932254;534.2309366825397;394.11436389007065;394.2408059552219
641;3;8;17;0;0;0;0;0;0;16.76244388942818;0;0;100.01550025525998;11.431404925240203;1.0032815096476515;100.48994654095004;15.431404925240203;1.0032815096476515;97.10953338513102;11.57424976093228;1.0031252472834775;614.5768221436184;833.56090954129;604.3247965367308;604.488436397287
642;3;8;17;0;0;0;0;0;0;16.59708434558829;0;0;100.0007936789486;11.696261792963417;0.791423384241421;100.61268146459408;15.696261792963417;0.791423384241421;97.0927228805136;11.775019070014839;0.801355604039448;822.0589826287012;1109.9448723725707;795.4104443587647;795.5926647449623
643;2;8;17;0;0;0;0;0;0;16.40890410177772;0;0;99.99971237280604;11.905877047070412;0.771329637463282;100.66025136189828;15.848137688167894;0.782218702345983;88.97123732777317;11.905877047070412;0.771329637463282;853.6303889022747;1131.6123793410197;759.4877037054104;1131.7843280244242
644;2;8;17;0;0;0;0;0;0;16.1985541129729;0;0;99.98886745416017;12.040074781843463;0.9614743674339948;100.70570766898457;15.898924087283284;0.9633089213657092;88.92237128631635;12.040074781843463;0.9614743674339948;688.9907039517302;913.9249029235767;612.7350849103634;914.0525477281539
645;1;8;17;0;0;0;0;0;0;15.96676202395314;0;0;99.85201382225519;11.999415200395156;1.178132748872224;100.67998758917004;16.094203932984147;1.187039386315835;88.66336860114662;12.094203932984145;1.187039386315835;458.4788887645758;606.6753641659416;401.48120689638074;458.5292901013456
646;1;8;17;0;0;0;0;0;0;15.71432965222484;0;0;99.89702651960273;12.118301332680593;1.229182148566877;100.31172328189302;16.079579779696715;1.240641255995221;88.16888810800545;12.079579779696715;1.240641255995221;405.555266824982;522.9084214873411;345.27603877229166;405.5029285214109
647;3;8;17;0;0;0;0;0;0;15.44213021436614;0;0;99.71767863658128;12.021007239808542;1.0729986646866105;99.7848720375174;16.02100723980854;1.0729986646866105;95.16285489399742;12.157638661125503;1.069522537796772;572.3725461327484;763.3440020312748;555.9669217558978;555.7990557891834
648;3;8;17;0;0;0;0;0;0;15.1511053053876;0;0;99.53042754483205;11.951842703265884;0.838241437715721;99.23547609215093;15.951842703265884;0.838241437715721;94.5210022888751;12.060765694265195;0.845944226395925;795.5516157150798;1058.65740539225;755.8453188769902;755.5650456967917
649;1;8;17;0;0;0;0;0;0;14.84226164155705;0;0;99.29412370172209;11.888568079191776;0.764004082782064;98.81636139661059;15.907496814110772;0.752204286921167;86.23749221738912;11.907496814110772;0.752204286921167;852.380343602148;1147.7924182292452;749.8065694487142;852.0072137994181
650;1;8;17;0;0;0;0;0;0;14.51666757795703;0;0;98.96158899244381;11.789185391868802;0.899037497107441;98.63681933254239;15.918562861115914;0.893989371962813;85.8951531215209;11.918562861115914;0.893989371962813;726.0970390010601;983.399946868395;641.1797736976214;725.6647386647553
651;1;8;17;0;0;0;0;0;0;14.17544941281997;0;0;98.77396087970106;11.883946059330706;1.126895370979799;98.72016907243332;16.00482321433491;1.133240139528788;85.80789377884331;12.004823214334907;1.133240139528788;504.1172237133618;669.4884140116199;436.4849810202879;503.6688290276829
652;1;8;17;0;0;0;0;0;0;13.81978749142618;0;0;98.75468120320068;12.169984346375088;1.238086225981316;98.99710214758898;16.171227288279077;1.249990537280382;85.90699589330207;12.171227288279079;1.249990537280382;392.52875608477046;504.81540902443135;329.7084248295887;392.11034178296165
653;1;8;17;0;0;0;0;0;0;13.45091212304178;0;0;98.82065792594021;12.526111603231978;1.130381702806497;99.33745217952143;16.40657757698135;1.136900787946822;86.06290824104232;12.406577576981348;1.136900787946822;527.7086140282545;685.1766348905539;448.8896009363687;527.3623159860276
654;1;8;17;0;0;0;0;0;0;13.07009932502025;0;0;98.87894566221291;12.815581922679483;0.9028048433574142;99.60665521532216;16.685169960749658;0.897945085525285;86.14170487783228;12.685169960749658;0.897945085525285;784.9114469548708;1035.7601695332585;681.0044781308791;784.669178080276
655;1;8;17;0;0;0;0;0;0;12.67866640879099;0;0;98.92560343271104;12.992489173942312;0.764588762687094;99.72267816072487;16.971099432705994;0.752818200821449;86.06201136512037;12.971099432705994;0.752818200821449;927.5513770738416;1235.0567812252593;814.6504345049906;927.4302798411944
656;1;8;17;0;0;0;0;0;0;12.27796742300216;0;0;99.05339288735632;13.117161320082003;0.842808687947716;99.68908033452126;17.22445942898802;0.834949122345102;85.82806404602233;13.224459428988018;0.834949122345102;864.5131420627907;1152.5375952653847;761.849445069226;864.5135513994953
657;1;8;17;0;0;0;0;0;0;11.86938846958225;0;0;99.36012100134975;13.27098287264898;1.0655495805843311;99.59017886704774;17.40831944519972;1.0688270596135478;85.52487310183885;13.408319445199718;1.0688270596135478;638.2363465071394;834.1734815515487;551.7594833468792;638.342589102407
658;2;8;17;0;0;0;0;0;0;11.45434290892212;0;0;99.88341128614724;13.495223735729871;1.239425715685546;99.46196126451139;17.454115310977503;1.228024491129091;85.27776552204455;13.495223735729871;1.239425715685546;438.54088601770593;583.4747134585797;374.4143934222472;583.6585646345416
659;2;8;17;0;0;0;0;0;0;11.03426647076513;0;0;100.28088654323734;13.47203930876165;1.189897472924512;99.54475585809273;17.56495392794377;1.180854736118583;85.19390203112937;13.47203930876165;1.189897472924512;502.2366327845887;664.6646219771492;426.6765080048069;664.8907700529992
660;2;8;17;0;0;0;0;0;0;10.610612287716217;0;0;100.6506732499813;13.342278722802966;0.9657783693137474;100.1197290569069;17.483791113541255;0.9674079707749976;85.31112890414079;13.342278722802966;0.9657783693137474;763.8157369861485;993.2806490566687;647.4073217095818;993.5131644991567
661;2;8;17;0;0;0;0;0;0;10.1848458685512;0;0;100.95726865213398;13.125478612409069;0.773122475134788;100.59419549787586;17.185482935276568;0.783926166795036;85.57641252420547;13.125478612409069;0.773122475134788;948.4273975232231;1224.2158687639833;803.9343308639604;1224.4245047198242
662;2;8;17;0;0;0;0;0;0;9.758440028713853;0;0;101.173570349614;12.853746072249315;0.789056731017592;100.84921794110822;16.77707462952576;0.799101648588183;85.86344285313086;12.853746072249315;0.789056731017592;916.1932155124018;1179.88618384742;777.5499424477431;1180.0513763304189
663;2;8;17;0;0;0;0;0;0;9.332869795538608;0;0;101.28430591516732;12.566095954066;0.9989312555880955;101.27140884643575;16.423240116602955;0.9989821481791386;86.02220335654327;12.566095954066;0.9989312555880955;688.8130567019386;900.057372351981;585.0187381240023;900.1730544254899
664;2;8;17;0;0;0;0;0;0;8.90960730582091;0;0;101.28769151419185;12.30160039207368;1.209788378842137;101.63593127778975;16.22390115802122;1.19979845604013;85.93957963023024;12.30160039207368;1.209788378842137;440.10911650600224;597.8127787080088;373.41943427211436;597.8865285204648
665;2;8;17;0;0;0;0;0;0;8.49011671338711;0;0;101.19508766833872;12.092585458614508;1.227767034077395;101.39565981331701;16.151479145432088;1.216920984835614;85.5852968009967;12.092585458614508;1.227767034077395;411.5844630658619;567.5178697593059;348.09573509754097;567.5684035037351
666;2;8;17;0;0;0;0;0;0;8.07584912427853;0;0;101.02873146149838;11.959100155696404;1.0363377285833908;100.82399787611739;16.100440179326093;1.03460736055561;85.02368799888227;11.959100155696404;1.0363377285833908;615.433611570549;829.2902244162672;517.936181294541;829.3427329866055
667;2;8;17;0;0;0;0;0;0;7.66823757707165;0;0;100.81792212853436;11.90565174709899;0.811499683009838;100.52777635024687;15.999490741638565;0.820475888580798;84.38634696097736;11.90565174709899;0.811499683009838;826.3023855594777;1096.7202141886557;691.6294080491701;1096.800437983914
668;1;8;17;0;0;0;0;0;0;7.26869208569626;0;0;100.55433717121552;11.880853397762975;0.771398056726943;100.18303513143861;15.920790571132502;0.75996795956329;83.81738117428675;11.920790571132502;0.75996795956329;856.503764925803;1156.14365730149;724.2560508013831;856.6319331124448
669;1;8;17;0;0;0;0;0;0;6.87859476190137;0;0;100.2497981520357;11.842615993470682;0.9324957972664606;99.97533025915355;15.97961128173308;0.9291205871297836;83.41462764010423;11.97961128173308;0.9291205871297836;707.3829223743832;956.2056341018823;598.1046542298383;707.5687088751695
670;2;8;17;0;0;0;0;0;0;6.49929503424058;0;0;100.2175474079872;12.048709329794848;1.163439420011995;99.77716487755931;15.940608762881887;1.155656590487614;83.19183980979417;12.048709329794848;1.163439420011995;478.388931989349;641.480491704974;397.116637017845;641.7199554859163
671;2;8;17;0;0;0;0;0;0;6.13210498011492;0;0;100.0986089748336;12.092686958813339;1.247492803874681;100.05075703110467;16.112868275938283;1.235707432261601;83.07780156919202;12.092686958813339;1.247492803874681;384.56430341938915;530.1456525504269;319.1728358393359;530.4207678662591
672;2;8;17;0;0;0;0;0;0;5.77829478702226;0;0;100.03073353431895;12.081022465617338;1.104002445226528;100.22086547901132;16.210931056886427;1.0990499478347882;82.9524534165346;12.081022465617338;1.104002445226528;543.8438954926928;738.3208843705189;450.9932479026223;738.6017930843027
673;3;8;17;0;0;0;0;0;0;5.43908835871161;0;0;100.00395838121915;11.994050714108049;0.864892718068955;99.9846828439862;15.994050714108049;0.864892718068955;85.4707802758662;12.114249219812645;0.871326398160909;778.1109727237159;1037.4099527896547;666.6123547686952;666.8619735399146
674;3;8;17;0;0;0;0;0;0;5.11565908144326;0;0;99.99999999999999;11.826963783781757;0.750000002839631;99.72585415463145;15.826963783781757;0.750000002839631;84.69715892482905;11.826942252100864;0.761904764609173;865.3657730274643;1154.866597636863;724.7585346667952;724.9387152985635
675;3;8;17;0;0;0;0;0;0;4.80912576499902;0;0;99.99603806141049;11.591099080206885;0.864956132065494;99.32557528332957;15.591099080206885;0.864956132065494;84.01977685941365;11.470877307268616;0.871386792443328;751.8540949182371;1004.5324686636474;620.4491139723008;620.5272644559915
676;3;8;17;0;0;0;0;0;0;4.52054877248471;0;0;99.96925293965135;11.312273389509237;1.104070970683636;98.89926794684465;15.312273389509237;1.104070970683636;83.51010205594672;11.182382718921925;1.0991152101748916;508.8554044273822;681.4136103832033;424.3232714788514;424.27825125605955
677;2;8;17;0;0;0;0;0;0;4.25092635231126;0;0;99.90136311282996;11.026456373091557;1.247503438803115;98.47219249372638;15.006317688371658;1.235717560764871;80.71853796270726;11.026456373091557;1.247503438803115;349.9546018802926;485.933768695031;282.757141013132;485.75999180434405
678;2;8;17;0;0;0;0;0;0;4.00119118504392;0;0;99.7824088280649;10.773559085298167;1.163382386707597;98.4208996045544;14.881687800302856;1.155602273054855;80.52413694376311;10.773559085298167;1.163382386707597;425.9586153917186;590.7999202195356;343.7474629148374;590.5089130206885
679;2;8;17;0;0;0;0;0;0;3.77220715706416;0;0;99.61314889662009;10.590455038827876;0.9290483217495952;98.86914723180261;14.727438111642961;0.9324269730948526;80.61471805317497;10.590455038827876;0.9290483217495952;631.4886254423457;867.6642359456457;511.04977663796404;867.283345840326
680;3;8;17;0;0;0;0;0;0;3.56476637220562;0;0;99.40565935282113;10.504491270006959;0.759946902564587;99.15088445082057;14.504491270006959;0.759946902564587;82.65423655904394;10.544387095216056;0.771378002442463;756.9162210198909;1042.463291997738;624.8499800773362;624.4184371539552
